system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
2325_0,0.09397897,1451,9,-1,0.0683038,1131,2_0000c8f99ac7c03db62a,0.24867338,2380,0.049847726,1002,0.064383924,647,0.03132734,405,
2326_0,0.34087023,1792,9,-1,0.3070655,1585,2_0000c68415d9b561d59e,0.3988959,2144,0.32382846,1812,0.14745139,2022,0.12378806,1376,
2327_0,0.41686454,1562,9,10,0.37049398,1276,1_00000fcc663eb4484e38,0.4809898,2066,0.3949066,1254,0.38767698,768,0.33817914,537,
2328_0,0.833294,3877,9,-1,0.82457334,3423,2_000098609fdf3c68c5bc,0.90996885,3689,0.9110757,3545,0.08177309,805,0.08261161,668,
2329_0,0.83890194,4889,9,-1,0.82063943,4642,2_000098609fdf3c68c5bc,0.9484069,5492,0.9310213,5057,0.0828464,1201,0.08304765,1051,
2330_0,0.5145701,1938,9,9,0.47948906,1715,1_000077ba716bca8d5e72,0.6850518,2636,0.5341215,1837,0.60349065,1360,0.548348,961,
2331_0,0.09797342,1466,9,-1,0.072180346,1160,2_0000c8f99ac7c03db62a,0.2317687,2302,0.05447067,1062,0.07901812,787,0.040897347,515,
2332_0,0.1736123,1063,9,-1,0.12821686,801,2_0000a59f4f222245a5fb,0.21258512,2017,0.116750315,632,0.08504077,621,0.06631095,306,
2333_0,0.807788,4366,9,-1,0.8043908,4029,2_000098609fdf3c68c5bc,0.8983972,4804,0.8889621,4340,0.078184195,1401,0.0756209,1147,
2334_0,0.18985882,1408,9,-1,0.15241617,1088,2_00001a4bd2c6654b4e0e,0.25542942,2013,0.14398596,974,0.07722464,630,0.054740712,405,
2335_0,0.529301,3973,9,-1,0.5111158,3842,2_0000629beecc8c2e67fc,0.65277886,4800,0.567886,4188,0.11889811,1007,0.111370176,832,
2336_0,0.3569881,1568,9,9,0.30920935,1260,1_000073bcf41cf401833f,0.39977247,1668,0.32855076,1310,0.20685668,1300,0.18392505,964,
2337_0,0.33444333,2095,9,-1,0.29447347,1883,2_0000f7cb278bcfe6449d,0.4615354,2851,0.3173788,2056,0.11734618,1449,0.10290715,1008,
2339_0,0.41056898,4484,9,-1,0.38242856,4237,2_0000cbad72a24d664c0d,0.49073407,4806,0.42622212,4562,0.08368262,787,0.07372794,699,
2340_0,0.47241205,1335,9,-1,0.42373145,1010,2_0000531583d69ae3aecd,0.5064823,2006,0.4418322,924,0.15126204,785,0.15394937,470,
2341_0,0.42652377,2500,9,9,0.3967095,2203,1_00001e0914e30443298a,0.55300546,3457,0.42476,2184,0.43408757,609,0.3633677,416,
2342_0,0.44275463,5736,9,14,0.42787537,5605,1_00004d60893dead95cf2,0.56002986,6339,0.48359343,6136,0.09729556,842,0.08864237,785,
2343_0,0.35352403,1967,9,9,0.3035888,1714,1_000001f382e7f9bf4f1b,0.38257784,2197,0.3201766,1893,0.13937971,1575,0.12298705,1166,
2344_0,0.22533767,1727,9,-1,0.18986687,1366,2_00006321cc3664e73cd3,0.21859431,1549,0.18632914,1361,0.10231653,850,0.08392908,646,
2345_0,0.3223034,1202,9,-1,0.27891776,872,2_00003108f4c39f7418ff,0.35263634,1609,0.28054494,694,0.12812172,514,0.11855297,273,
2346_0,0.38596314,2241,9,-1,0.34843603,2058,2_0000b0f8d017b40f7172,0.44770998,2850,0.37406015,2339,0.18517444,1752,0.15985644,1281,
2347_0,0.2401954,2741,9,-1,0.2118769,2496,2_0000ce08a7147eeb0620,0.3345636,3590,0.2071085,2507,0.06245645,402,0.045931906,261,
2348_0,0.28074253,1718,9,9,0.22569297,1409,1_000025abd45a5e4bcddb,0.3467816,2478,0.23729305,1277,0.21236303,308,0.18031016,175,
2349_0,0.1691485,1669,9,-1,0.13331023,1341,2_00001e52aeefdf1cfc63,0.2611876,2356,0.12308782,1222,0.09833059,759,0.07974771,491,
2350_0,0.17440237,1377,9,1,0.13260296,1044,1_00002f585f8a6461e243,0.18848805,1576,0.12310569,936,0.06719678,437,0.057948835,302,
2351_0,0.13564982,1495,9,10,0.096312806,1120,1_0000524cf55fd30bb5ee,0.2175211,1835,0.0819072,970,0.08553554,516,0.062184803,334,
2352_0,0.18648554,1347,9,10,0.15127942,1044,1_0000d0b0311718350c63,0.2525552,1567,0.14421439,979,0.12650385,892,0.088071294,619,
2353_0,0.16745882,1672,9,0,0.141849,1407,1_0000916b18d1f022af50,0.24771489,2226,0.14031567,1389,0.09605066,823,0.057791203,559,
2354_0,0.55426717,1450,9,-1,0.4968759,1171,2_0000a2d016f5b71c1fa8,0.5717811,1996,0.5190231,1167,0.1790619,1285,0.18659875,906,
2355_0,0.12426,1141,9,8,0.086171895,806,1_0000c6d8d4a06654681e,0.15339774,1336,0.072027676,672,0.042831924,162,0.024954539,61,
2356_0,0.34295702,2982,9,-1,0.325695,2754,2_00000e4cb5620482f963,0.4124312,3522,0.34575993,2933,0.058977336,752,0.04584581,558,
2357_0,0.21940765,1425,9,-1,0.17871845,1053,2_00003194610423cef3a5,0.25181428,1591,0.17189123,923,0.08628811,631,0.06724666,428,
2358_0,0.37704062,1563,9,9,0.34467253,1257,1_0000fc79fa4d2bbc4674,0.4864012,2466,0.36400193,1119,0.3301123,544,0.2789079,297,
2359_0,0.1768956,1369,9,1,0.13573302,1029,1_00002f585f8a6461e243,0.19367778,1549,0.12630887,916,0.07307521,437,0.064283885,296,
2360_0,0.36223483,2503,9,-1,0.3201264,2188,2_000097b387b8b08d197a,0.38453984,2768,0.3324195,2194,0.068038724,641,0.062815614,487,
2361_0,0.38976195,3712,9,-1,0.35074463,3478,2_0000caaf5c18331706cf,0.41837794,4173,0.37000567,3799,0.1323491,871,0.123328894,689,
2362_0,0.5766306,1767,9,-1,0.5186525,1498,2_0000ee5057a3f6b899c4,0.5965229,2021,0.5435797,1617,0.17433593,1630,0.1817801,1176,
2363_0,0.43844968,1249,9,9,0.4075967,923,1_0000f702b35bb4b6771e,0.5688889,2339,0.43163756,736,0.41679007,490,0.3789475,237,
2364_0,0.3853231,5070,9,-1,0.34681234,4845,2_0000d304d0539a432e19,0.38582602,5279,0.35457197,5218,0.06868709,621,0.056832097,550,
2366_0,0.09804539,1374,9,-1,0.06573151,1066,2_00001aa197a824e9df40,0.19030315,2472,0.044244394,882,0.048185214,511,0.022046864,256,
2367_0,0.26004815,1194,9,9,0.21941784,851,1_0000f702b35bb4b6771e,0.2972402,1885,0.21370031,654,0.16928902,474,0.12093762,232,
2368_0,0.09866383,1140,9,-1,0.0702875,859,2_00003b2a19c19734d496,0.20295602,1976,0.050454233,701,0.06335256,680,0.028711336,373,
2369_0,0.45617035,1833,9,13,0.41934854,1568,1_00000c14b9af46b2c92a,0.50741917,2403,0.44690338,1733,0.1403747,1797,0.13409625,1182,
2370_0,0.17821711,1350,9,5,0.13937244,989,1_000076da007a3ef47d7d,0.23027757,1747,0.12862834,825,0.06392959,522,0.04372847,312,
2371_0,0.31577337,2157,9,9,0.28815556,1833,1_00001cb27f0770de6205,0.40764168,2673,0.30602592,1807,0.27681535,998,0.26856506,697,
2372_0,0.36442065,2058,9,9,0.31528997,1819,1_000001f382e7f9bf4f1b,0.39783922,2411,0.3343183,2030,0.15400268,1669,0.1349794,1217,
2373_0,0.14093405,1318,9,11,0.11898524,1039,1_0000170d8310eed929d9,0.25648275,2245,0.114141546,906,0.09384902,931,0.05494421,537,
2374_0,0.49353534,1433,9,10,0.4549412,1087,1_000021bc166af61a250f,0.6104923,1480,0.4948077,985,0.5577393,648,0.52485436,454,
2375_0,0.66606593,6918,9,-1,0.6524205,6808,2_0000722a402ce8b3f025,0.8455227,7526,0.7274893,7454,0.17281845,464,0.15901083,486,
2376_0,0.099549845,1247,9,8,0.062688224,878,1_0000f41c478af0c7dc55,0.12991115,1513,0.044911467,716,0.041389655,250,0.022539584,141,
2377_0,0.5661997,2680,9,9,0.5441188,2518,1_00004a03f759c29db38c,0.7225974,3951,0.59523386,2647,0.7024838,736,0.6494015,477,
