system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
4003_0,0.26207644,1809,4,0,0.19521622,1114,1_00006af112204c5cdb10,0.26627463,1011,0.2023687,924,0.111640975,655,0.09375975,553,
4016_0,0.23886731,2912,4,-1,0.19101204,2378,2_00006b455b0c0b405ac1,0.2451779,3181,0.19381675,2468,0.08606935,945,0.06672858,778,
4034_0,0.4090193,2874,4,-1,0.40339437,2655,2_00000a3df0ecf3e61fa2,0.63462234,4664,0.48506588,3094,0.16339815,2705,0.13268173,1985,
4042_0,0.38419747,1820,4,2,0.3015185,1235,1_000025582eae3c7c1fb2,0.35749137,1699,0.3079257,1089,0.15416166,287,0.13837968,249,
4045_0,0.2757665,5198,4,-1,0.20520815,4504,2_0000a9568d93bd4b0129,0.30681026,5404,0.2135778,4922,0.09620558,821,0.07956806,873,
4090_0,0.28870925,3277,4,-1,0.24447672,2783,2_00006b455b0c0b405ac1,0.32265785,3809,0.25984415,2991,0.095652096,1076,0.07531799,929,
4111_0,0.22201855,2763,4,-1,0.19053008,2473,2_0000cc337c6d19e59ee9,0.33600572,4191,0.20023581,2687,0.12804945,1300,0.0932522,1015,
4113_0,0.19280286,6388,4,-1,0.11966012,5751,2_00005c27a53c6ff8a5b9,0.10710266,7330,0.102274776,6486,0.023221286,1092,0.020828262,1190,
4136_0,0.27912834,5349,4,-1,0.20940447,4674,2_0000a9568d93bd4b0129,0.32174188,5643,0.21759754,5107,0.094760664,883,0.08033069,929,
4142_0,0.2000719,6508,4,-1,0.124697536,5867,2_00005c27a53c6ff8a5b9,0.11205937,7447,0.10741992,6618,0.022210248,1094,0.021689735,1209,
4147_0,0.26276958,1634,4,1,0.1915471,982,1_00000e13c64bbd61ca02,0.21874073,707,0.18676402,762,0.078939825,205,0.072122805,173,
4154_0,0.3450598,1864,4,2,0.2711959,1247,1_000025582eae3c7c1fb2,0.34178346,1580,0.27759123,1086,0.16751468,280,0.14799954,241,
4174_0,0.2572732,2986,4,-1,0.21549478,2476,2_00006b455b0c0b405ac1,0.29315004,3426,0.22770692,2617,0.09232151,1018,0.072162695,853,
