system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
9179_0,0.15320285,1260,10,0.12124942,1017,1_0000b07ec07c110931e8,0.20761591,1727,0.123419434,966,5,0.16386303,1288,0.11737053,830,58,17.82595,
9180_0,0.19061026,1184,10,0.13808301,902,1_00007b017af286ce3c64,0.11956582,1966,0.11784144,733,7,0.008913711,426,0.005862885,198,65,17.38935,
9181_0,0.1328286,1208,10,0.10949213,963,2_000033658cbf966d1218,0.2157389,1925,0.10068694,876,-1,0.072869375,781,0.04050879,471,69,17.19008,
9182_0,0.24766725,2268,10,0.2216472,1949,2_0000590bfaf6b45eb19b,0.2893692,2223,0.23090838,2023,-1,0.171161,800,0.14241323,593,68,17.867538,
9183_0,0.47100106,1370,10,0.45391122,1106,1_0000cfb00f4c58d5b6ca,0.65199673,2178,0.49388316,977,2,0.095244095,533,0.07471454,305,71,17.358324,
9184_0,0.3556799,1218,10,0.32725754,912,1_0000e180d48fee6d6849,0.38277644,1948,0.33311328,741,2,0.27635145,577,0.2397808,278,73,17.686586,
9185_0,0.08640098,1044,10,0.06205254,759,1_000084b51bbe9662a221,0.16121846,1552,0.045871623,587,8,0.06467231,645,0.033748772,333,75,17.133076,
9186_0,0.20091757,1552,10,0.18384759,1250,1_00005126ccffd96bd7e3,0.37592635,2314,0.1866926,1122,1,0.09231049,581,0.047508687,336,70,17.453926,
9187_0,0.09665241,1511,10,0.06754596,1273,2_0000cf02a3e9e798de5f,0.13232364,1838,0.06229941,1273,-1,0.14621775,1119,0.092671365,708,16,18.425495,
9189_0,0.13576002,1355,10,0.10445493,1115,2_0000e8e0107c4a47c7db,0.17751375,1912,0.09834853,1107,-1,0.19477598,1536,0.13132825,1050,64,17.358324,
9190_0,0.09572916,1085,10,0.07133375,816,2_000082b4365cc4e6eb9e,0.17175935,1788,0.05560066,636,-1,0.062280048,645,0.032066263,302,74,17.165068,
